"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2013-01-01,29276453.860114
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2013-04-01,31494660.209179
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2013-07-01,34124332.934831
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2013-10-01,37024781.805688
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2014-01-01,38576217.714972
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2014-04-01,39537851.513135
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2014-07-01,41894917.280873
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2014-10-01,44331405.325782
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2015-01-01,48651529.127753
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2015-04-01,51751157.358042
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2015-07-01,56627648.403967
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2015-10-01,63346070.828831
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2016-01-01,65726130.16023
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2016-04-01,67860672.297167
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2016-07-01,71335128.990151
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2016-10-01,82903145.253843
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2017-01-01,88919615.139046
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2017-04-01,95524059.178805
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2017-07-01,110548223.5063
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2017-10-01,126478163.14248
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2018-01-01,135591933.67149
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2018-04-01,161243726.04572
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2018-07-01,179770772.82293
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2018-10-01,170656459.63344
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2019-01-01,178960432.15839
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2019-04-01,174089460.17536
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2019-07-01,202598934.47235
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2019-10-01,204185003.0718
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2020-01-01,206291209.25348
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2020-04-01,229844675.08306
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2020-07-01,253904801.90833
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2020-10-01,275187905.58998
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2021-01-01,291173355.19705
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2021-04-01,306385380.8503
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2021-07-01,340778307.21829
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2021-10-01,392548741.0511
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2022-01-01,425677785.68934
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2022-04-01,489487201.35317
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2022-07-01,563547895.52873
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2022-10-01,658494300.2366
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2023-01-01,790106692.4523
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","82","SANTA FE",2023-04-01,978003030.91246
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2001-01-01,278807.51729105
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2001-04-01,285720.08648443
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2001-07-01,260109.04081535
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2001-10-01,234983.1497242
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2002-01-01,233820.52196881
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2002-04-01,217372.96747701
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2002-07-01,203524.49136958
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2002-10-01,199803.08709499
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2003-01-01,180284.73217563
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2003-04-01,155629.119269
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2003-07-01,159144.44807526
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2003-10-01,162279.68449357
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2004-01-01,156547.2074731
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2004-04-01,160207.77797126
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2004-07-01,166228.22853946
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2004-10-01,172528.44310939
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2005-01-01,199684.56325578
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2005-04-01,203483.28929195
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2005-07-01,191820.56537446
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2005-10-01,200032.47714761
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2006-01-01,242560.54653607
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2006-04-01,258587.56960957
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2006-07-01,289060.81315448
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2006-10-01,315311.11090141
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2007-01-01,347434.08638914
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2007-04-01,360394.63670116
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2007-07-01,394076.13185065
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2007-10-01,509383.90755448
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2008-01-01,568518.1639557
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2008-04-01,662755.36995476
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2008-07-01,725573.8487795
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2008-10-01,723954.36673259
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2009-01-01,736150.11326321
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2009-04-01,746881.56213365
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2009-07-01,795283.37885479
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2009-10-01,804431.70405561
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2010-01-01,877318.62639829
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2010-04-01,942020.65121693
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2010-07-01,984570.63288067
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2010-10-01,1055264.3396358
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2011-01-01,1153184.6162739
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2011-04-01,1231057.7024074
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2011-07-01,1323138.5012112
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2011-10-01,1474587.5165634
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2012-01-01,1609870.6597002
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2012-04-01,1704093.7862855
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2012-07-01,1792546.454911
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2012-10-01,2024611.465762
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2013-01-01,2185270.2346844
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2013-04-01,2433748.0702111
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2013-07-01,2616152.3270008
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2013-10-01,2851135.2780988
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-01-01,3002441.6393176
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-04-01,3202512.0749606
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-07-01,3364114.7827168
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-10-01,3653372.0601286
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-01-01,3975851.744488
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-04-01,4253349.9421773
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-07-01,4629029.9837012
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-10-01,5074005.3639559
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-01-01,5441937.3844454
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-04-01,5933948.6425599
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-07-01,6344270.6878018
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-10-01,7129786.8865284
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-01-01,7860574.17793
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-04-01,8614762.550985
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-07-01,9629291.0029672
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-10-01,10827768.313914
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-01-01,11006824.8749
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-04-01,12313967.844357
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-07-01,13208601.484709
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-10-01,13569752.646031
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-01-01,14143555.254316
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-04-01,15826359.355797
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-07-01,15275687.955972
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-10-01,17819885.523767
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-01-01,18635651.155243
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-04-01,18958761.007502
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-07-01,20730885.541477
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-10-01,22468746.919809
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-01-01,23856650.95124
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-04-01,25079766.275172
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-07-01,26355682.197615
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-10-01,29436246.620791
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-01-01,33005371.678005
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-04-01,37505320.218418
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-07-01,42631685.13264
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-10-01,52058290.540106
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-01-01,61213557.454993
99,"Indicadores Provinciales",990,"Sector Privado no financiero","Préstamos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-04-01,71177164.98895
