"provincia_id","provincia_nombre","pais_origen","sexo","edad_quinquenal","cantidad"
30,"ENTRE RIOS","Otro país","MUJER","60 a 64",35
30,"ENTRE RIOS","Otro país","MUJER","65 a 69",37
30,"ENTRE RIOS","Otro país","MUJER","70 a 74",23
30,"ENTRE RIOS","Otro país","MUJER","75 a 79",27
30,"ENTRE RIOS","Otro país","MUJER","80 a 84",15
30,"ENTRE RIOS","Otro país","MUJER","85 a 89",13
30,"ENTRE RIOS","Otro país","MUJER","90 a 94",12
30,"ENTRE RIOS","Otro país","MUJER","95 y más",6
30,"ENTRE RIOS","Otro país","VARON","0 a 4",9
30,"ENTRE RIOS","Otro país","VARON","5 a 9",30
30,"ENTRE RIOS","Otro país","VARON","10 a 14",39
30,"ENTRE RIOS","Otro país","VARON","15 a 19",82
30,"ENTRE RIOS","Otro país","VARON","20 a 24",82
30,"ENTRE RIOS","Otro país","VARON","25 a 29",126
30,"ENTRE RIOS","Otro país","VARON","30 a 34",158
30,"ENTRE RIOS","Otro país","VARON","35 a 39",141
30,"ENTRE RIOS","Otro país","VARON","40 a 44",111
30,"ENTRE RIOS","Otro país","VARON","45 a 49",104
30,"ENTRE RIOS","Otro país","VARON","50 a 54",91
30,"ENTRE RIOS","Otro país","VARON","55 a 59",78
30,"ENTRE RIOS","Otro país","VARON","60 a 64",40
30,"ENTRE RIOS","Otro país","VARON","65 a 69",35
30,"ENTRE RIOS","Otro país","VARON","70 a 74",33
30,"ENTRE RIOS","Otro país","VARON","75 a 79",33
30,"ENTRE RIOS","Otro país","VARON","80 a 84",18
30,"ENTRE RIOS","Otro país","VARON","85 a 89",18
30,"ENTRE RIOS","Otro país","VARON","90 a 94",10
34,"FORMOSA","Otro país","MUJER","5 a 9",5
34,"FORMOSA","Otro país","MUJER","10 a 14",10
34,"FORMOSA","Otro país","MUJER","15 a 19",5
34,"FORMOSA","Otro país","MUJER","20 a 24",8
34,"FORMOSA","Otro país","MUJER","25 a 29",5
34,"FORMOSA","Otro país","MUJER","30 a 34",13
34,"FORMOSA","Otro país","MUJER","35 a 39",20
34,"FORMOSA","Otro país","MUJER","40 a 44",15
34,"FORMOSA","Otro país","MUJER","45 a 49",9
34,"FORMOSA","Otro país","MUJER","50 a 54",7
34,"FORMOSA","Otro país","MUJER","55 a 59",9
34,"FORMOSA","Otro país","MUJER","60 a 64",12
34,"FORMOSA","Otro país","MUJER","65 a 69",8
34,"FORMOSA","Otro país","MUJER","70 a 74",12
34,"FORMOSA","Otro país","MUJER","75 a 79",10
34,"FORMOSA","Otro país","MUJER","80 a 84",6
34,"FORMOSA","Otro país","MUJER","85 a 89",3
34,"FORMOSA","Otro país","MUJER","90 a 94",7
34,"FORMOSA","Otro país","MUJER","95 y más",2
34,"FORMOSA","Otro país","VARON","5 a 9",4
34,"FORMOSA","Otro país","VARON","10 a 14",9
34,"FORMOSA","Otro país","VARON","15 a 19",13
34,"FORMOSA","Otro país","VARON","20 a 24",10
34,"FORMOSA","Otro país","VARON","25 a 29",9
34,"FORMOSA","Otro país","VARON","30 a 34",16
34,"FORMOSA","Otro país","VARON","35 a 39",21
34,"FORMOSA","Otro país","VARON","40 a 44",27
34,"FORMOSA","Otro país","VARON","45 a 49",14
34,"FORMOSA","Otro país","VARON","50 a 54",16
34,"FORMOSA","Otro país","VARON","55 a 59",10
34,"FORMOSA","Otro país","VARON","60 a 64",7
34,"FORMOSA","Otro país","VARON","65 a 69",11
34,"FORMOSA","Otro país","VARON","70 a 74",15
34,"FORMOSA","Otro país","VARON","75 a 79",9
34,"FORMOSA","Otro país","VARON","80 a 84",9
34,"FORMOSA","Otro país","VARON","85 a 89",5
34,"FORMOSA","Otro país","VARON","90 a 94",1
34,"FORMOSA","Otro país","VARON","95 y más",1
38,"JUJUY","Otro país","MUJER","0 a 4",3
38,"JUJUY","Otro país","MUJER","5 a 9",16
38,"JUJUY","Otro país","MUJER","10 a 14",9
38,"JUJUY","Otro país","MUJER","15 a 19",17
38,"JUJUY","Otro país","MUJER","20 a 24",9
38,"JUJUY","Otro país","MUJER","25 a 29",14
38,"JUJUY","Otro país","MUJER","30 a 34",39
38,"JUJUY","Otro país","MUJER","35 a 39",28
38,"JUJUY","Otro país","MUJER","40 a 44",34
38,"JUJUY","Otro país","MUJER","45 a 49",21
38,"JUJUY","Otro país","MUJER","50 a 54",15
38,"JUJUY","Otro país","MUJER","55 a 59",15
38,"JUJUY","Otro país","MUJER","60 a 64",14
38,"JUJUY","Otro país","MUJER","65 a 69",10
38,"JUJUY","Otro país","MUJER","70 a 74",13
38,"JUJUY","Otro país","MUJER","75 a 79",8
38,"JUJUY","Otro país","MUJER","80 a 84",6
38,"JUJUY","Otro país","MUJER","85 a 89",7
38,"JUJUY","Otro país","MUJER","90 a 94",2
38,"JUJUY","Otro país","VARON","0 a 4",7
38,"JUJUY","Otro país","VARON","5 a 9",6
38,"JUJUY","Otro país","VARON","10 a 14",15
38,"JUJUY","Otro país","VARON","15 a 19",19
38,"JUJUY","Otro país","VARON","20 a 24",11
38,"JUJUY","Otro país","VARON","25 a 29",16
38,"JUJUY","Otro país","VARON","30 a 34",27
38,"JUJUY","Otro país","VARON","35 a 39",39
38,"JUJUY","Otro país","VARON","40 a 44",37
38,"JUJUY","Otro país","VARON","45 a 49",37
38,"JUJUY","Otro país","VARON","50 a 54",25
38,"JUJUY","Otro país","VARON","55 a 59",18
38,"JUJUY","Otro país","VARON","60 a 64",11
38,"JUJUY","Otro país","VARON","65 a 69",17
38,"JUJUY","Otro país","VARON","70 a 74",17
38,"JUJUY","Otro país","VARON","75 a 79",19
38,"JUJUY","Otro país","VARON","80 a 84",10
38,"JUJUY","Otro país","VARON","85 a 89",3
38,"JUJUY","Otro país","VARON","90 a 94",1
38,"JUJUY","Otro país","VARON","95 y más",1
42,"LA PAMPA","Otro país","MUJER","0 a 4",5
42,"LA PAMPA","Otro país","MUJER","5 a 9",7
42,"LA PAMPA","Otro país","MUJER","10 a 14",14
42,"LA PAMPA","Otro país","MUJER","15 a 19",31
42,"LA PAMPA","Otro país","MUJER","20 a 24",20
42,"LA PAMPA","Otro país","MUJER","25 a 29",33
42,"LA PAMPA","Otro país","MUJER","30 a 34",45
42,"LA PAMPA","Otro país","MUJER","35 a 39",70
42,"LA PAMPA","Otro país","MUJER","40 a 44",88
42,"LA PAMPA","Otro país","MUJER","45 a 49",75
42,"LA PAMPA","Otro país","MUJER","50 a 54",49
42,"LA PAMPA","Otro país","MUJER","55 a 59",38
42,"LA PAMPA","Otro país","MUJER","60 a 64",31
42,"LA PAMPA","Otro país","MUJER","65 a 69",33
42,"LA PAMPA","Otro país","MUJER","70 a 74",21
42,"LA PAMPA","Otro país","MUJER","75 a 79",14
42,"LA PAMPA","Otro país","MUJER","80 a 84",6
42,"LA PAMPA","Otro país","MUJER","85 a 89",4
42,"LA PAMPA","Otro país","MUJER","90 a 94",2
42,"LA PAMPA","Otro país","VARON","0 a 4",8
42,"LA PAMPA","Otro país","VARON","5 a 9",18
42,"LA PAMPA","Otro país","VARON","10 a 14",10
42,"LA PAMPA","Otro país","VARON","15 a 19",33
42,"LA PAMPA","Otro país","VARON","20 a 24",36
42,"LA PAMPA","Otro país","VARON","25 a 29",26
42,"LA PAMPA","Otro país","VARON","30 a 34",44
42,"LA PAMPA","Otro país","VARON","35 a 39",78
42,"LA PAMPA","Otro país","VARON","40 a 44",72
42,"LA PAMPA","Otro país","VARON","45 a 49",73
42,"LA PAMPA","Otro país","VARON","50 a 54",36
42,"LA PAMPA","Otro país","VARON","55 a 59",40
42,"LA PAMPA","Otro país","VARON","60 a 64",40
42,"LA PAMPA","Otro país","VARON","65 a 69",29
42,"LA PAMPA","Otro país","VARON","70 a 74",17
42,"LA PAMPA","Otro país","VARON","75 a 79",15
42,"LA PAMPA","Otro país","VARON","80 a 84",12
42,"LA PAMPA","Otro país","VARON","85 a 89",3
42,"LA PAMPA","Otro país","VARON","90 a 94",1
46,"LA RIOJA","Otro país","MUJER","5 a 9",2
46,"LA RIOJA","Otro país","MUJER","10 a 14",8
46,"LA RIOJA","Otro país","MUJER","15 a 19",9
46,"LA RIOJA","Otro país","MUJER","20 a 24",13
46,"LA RIOJA","Otro país","MUJER","25 a 29",16
46,"LA RIOJA","Otro país","MUJER","30 a 34",30
46,"LA RIOJA","Otro país","MUJER","35 a 39",27
46,"LA RIOJA","Otro país","MUJER","40 a 44",19
46,"LA RIOJA","Otro país","MUJER","45 a 49",19
46,"LA RIOJA","Otro país","MUJER","50 a 54",11
46,"LA RIOJA","Otro país","MUJER","55 a 59",14
46,"LA RIOJA","Otro país","MUJER","60 a 64",14
46,"LA RIOJA","Otro país","MUJER","65 a 69",4
46,"LA RIOJA","Otro país","MUJER","70 a 74",7
46,"LA RIOJA","Otro país","MUJER","75 a 79",5
46,"LA RIOJA","Otro país","MUJER","80 a 84",5
46,"LA RIOJA","Otro país","VARON","0 a 4",3
46,"LA RIOJA","Otro país","VARON","5 a 9",9
46,"LA RIOJA","Otro país","VARON","10 a 14",8
46,"LA RIOJA","Otro país","VARON","15 a 19",6
46,"LA RIOJA","Otro país","VARON","20 a 24",8
46,"LA RIOJA","Otro país","VARON","25 a 29",31
46,"LA RIOJA","Otro país","VARON","30 a 34",63
46,"LA RIOJA","Otro país","VARON","35 a 39",31
46,"LA RIOJA","Otro país","VARON","40 a 44",31
46,"LA RIOJA","Otro país","VARON","45 a 49",20
46,"LA RIOJA","Otro país","VARON","50 a 54",18
46,"LA RIOJA","Otro país","VARON","55 a 59",20
46,"LA RIOJA","Otro país","VARON","60 a 64",16
46,"LA RIOJA","Otro país","VARON","65 a 69",12
46,"LA RIOJA","Otro país","VARON","70 a 74",5
46,"LA RIOJA","Otro país","VARON","75 a 79",4
46,"LA RIOJA","Otro país","VARON","80 a 84",2
46,"LA RIOJA","Otro país","VARON","85 a 89",3
50,"MENDOZA","Otro país","MUJER","0 a 4",33
50,"MENDOZA","Otro país","MUJER","5 a 9",71
50,"MENDOZA","Otro país","MUJER","10 a 14",180
50,"MENDOZA","Otro país","MUJER","15 a 19",448
50,"MENDOZA","Otro país","MUJER","20 a 24",357
50,"MENDOZA","Otro país","MUJER","25 a 29",225
50,"MENDOZA","Otro país","MUJER","30 a 34",288
50,"MENDOZA","Otro país","MUJER","35 a 39",259
50,"MENDOZA","Otro país","MUJER","40 a 44",258
50,"MENDOZA","Otro país","MUJER","45 a 49",215
50,"MENDOZA","Otro país","MUJER","50 a 54",197
50,"MENDOZA","Otro país","MUJER","55 a 59",128
50,"MENDOZA","Otro país","MUJER","60 a 64",101
50,"MENDOZA","Otro país","MUJER","65 a 69",66
50,"MENDOZA","Otro país","MUJER","70 a 74",70
50,"MENDOZA","Otro país","MUJER","75 a 79",89
50,"MENDOZA","Otro país","MUJER","80 a 84",47
50,"MENDOZA","Otro país","MUJER","85 a 89",38
50,"MENDOZA","Otro país","MUJER","90 a 94",23
50,"MENDOZA","Otro país","MUJER","95 y más",12
50,"MENDOZA","Otro país","VARON","0 a 4",37
50,"MENDOZA","Otro país","VARON","5 a 9",82
50,"MENDOZA","Otro país","VARON","10 a 14",216
50,"MENDOZA","Otro país","VARON","15 a 19",464
50,"MENDOZA","Otro país","VARON","20 a 24",490
50,"MENDOZA","Otro país","VARON","25 a 29",404
50,"MENDOZA","Otro país","VARON","30 a 34",468
50,"MENDOZA","Otro país","VARON","35 a 39",276
50,"MENDOZA","Otro país","VARON","40 a 44",274
50,"MENDOZA","Otro país","VARON","45 a 49",241
50,"MENDOZA","Otro país","VARON","50 a 54",239
50,"MENDOZA","Otro país","VARON","55 a 59",144
50,"MENDOZA","Otro país","VARON","60 a 64",129
50,"MENDOZA","Otro país","VARON","65 a 69",102
50,"MENDOZA","Otro país","VARON","70 a 74",82
50,"MENDOZA","Otro país","VARON","75 a 79",77
50,"MENDOZA","Otro país","VARON","80 a 84",48
50,"MENDOZA","Otro país","VARON","85 a 89",24
50,"MENDOZA","Otro país","VARON","90 a 94",12
50,"MENDOZA","Otro país","VARON","95 y más",10
54,"MISIONES","Otro país","MUJER","0 a 4",11
54,"MISIONES","Otro país","MUJER","5 a 9",25
54,"MISIONES","Otro país","MUJER","10 a 14",45
54,"MISIONES","Otro país","MUJER","15 a 19",66
54,"MISIONES","Otro país","MUJER","20 a 24",76
54,"MISIONES","Otro país","MUJER","25 a 29",103
54,"MISIONES","Otro país","MUJER","30 a 34",99
54,"MISIONES","Otro país","MUJER","35 a 39",98
54,"MISIONES","Otro país","MUJER","40 a 44",84
54,"MISIONES","Otro país","MUJER","45 a 49",86
54,"MISIONES","Otro país","MUJER","50 a 54",66
54,"MISIONES","Otro país","MUJER","55 a 59",61
54,"MISIONES","Otro país","MUJER","60 a 64",70
54,"MISIONES","Otro país","MUJER","65 a 69",69
54,"MISIONES","Otro país","MUJER","70 a 74",82
54,"MISIONES","Otro país","MUJER","75 a 79",66
54,"MISIONES","Otro país","MUJER","80 a 84",29
54,"MISIONES","Otro país","MUJER","85 a 89",70
54,"MISIONES","Otro país","MUJER","90 a 94",52
54,"MISIONES","Otro país","MUJER","95 y más",22
54,"MISIONES","Otro país","VARON","0 a 4",8
54,"MISIONES","Otro país","VARON","5 a 9",39
54,"MISIONES","Otro país","VARON","10 a 14",48
54,"MISIONES","Otro país","VARON","15 a 19",84
54,"MISIONES","Otro país","VARON","20 a 24",85
54,"MISIONES","Otro país","VARON","25 a 29",123
54,"MISIONES","Otro país","VARON","30 a 34",105
54,"MISIONES","Otro país","VARON","35 a 39",120
54,"MISIONES","Otro país","VARON","40 a 44",123
54,"MISIONES","Otro país","VARON","45 a 49",117
54,"MISIONES","Otro país","VARON","50 a 54",95
54,"MISIONES","Otro país","VARON","55 a 59",94
54,"MISIONES","Otro país","VARON","60 a 64",79
54,"MISIONES","Otro país","VARON","65 a 69",86
54,"MISIONES","Otro país","VARON","70 a 74",80
54,"MISIONES","Otro país","VARON","75 a 79",73
54,"MISIONES","Otro país","VARON","80 a 84",42
54,"MISIONES","Otro país","VARON","85 a 89",50
54,"MISIONES","Otro país","VARON","90 a 94",33
54,"MISIONES","Otro país","VARON","95 y más",14
58,"NEUQUEN","Otro país","MUJER","0 a 4",4
58,"NEUQUEN","Otro país","MUJER","5 a 9",45
58,"NEUQUEN","Otro país","MUJER","10 a 14",65
58,"NEUQUEN","Otro país","MUJER","15 a 19",90
58,"NEUQUEN","Otro país","MUJER","20 a 24",122
58,"NEUQUEN","Otro país","MUJER","25 a 29",136
58,"NEUQUEN","Otro país","MUJER","30 a 34",170
58,"NEUQUEN","Otro país","MUJER","35 a 39",202
58,"NEUQUEN","Otro país","MUJER","40 a 44",183
58,"NEUQUEN","Otro país","MUJER","45 a 49",138
58,"NEUQUEN","Otro país","MUJER","50 a 54",115
58,"NEUQUEN","Otro país","MUJER","55 a 59",68
58,"NEUQUEN","Otro país","MUJER","60 a 64",63
58,"NEUQUEN","Otro país","MUJER","65 a 69",41
58,"NEUQUEN","Otro país","MUJER","70 a 74",42
58,"NEUQUEN","Otro país","MUJER","75 a 79",32
58,"NEUQUEN","Otro país","MUJER","80 a 84",27
58,"NEUQUEN","Otro país","MUJER","85 a 89",10
58,"NEUQUEN","Otro país","MUJER","90 a 94",9
58,"NEUQUEN","Otro país","MUJER","95 y más",3
58,"NEUQUEN","Otro país","VARON","0 a 4",6
58,"NEUQUEN","Otro país","VARON","5 a 9",45
58,"NEUQUEN","Otro país","VARON","10 a 14",77
58,"NEUQUEN","Otro país","VARON","15 a 19",83
58,"NEUQUEN","Otro país","VARON","20 a 24",165
58,"NEUQUEN","Otro país","VARON","25 a 29",205
58,"NEUQUEN","Otro país","VARON","30 a 34",244
58,"NEUQUEN","Otro país","VARON","35 a 39",203
58,"NEUQUEN","Otro país","VARON","40 a 44",169
58,"NEUQUEN","Otro país","VARON","45 a 49",150
58,"NEUQUEN","Otro país","VARON","50 a 54",117
58,"NEUQUEN","Otro país","VARON","55 a 59",95
58,"NEUQUEN","Otro país","VARON","60 a 64",73
58,"NEUQUEN","Otro país","VARON","65 a 69",50
58,"NEUQUEN","Otro país","VARON","70 a 74",34
58,"NEUQUEN","Otro país","VARON","75 a 79",42
58,"NEUQUEN","Otro país","VARON","80 a 84",28
58,"NEUQUEN","Otro país","VARON","85 a 89",15
58,"NEUQUEN","Otro país","VARON","90 a 94",9
58,"NEUQUEN","Otro país","VARON","95 y más",2
62,"RIO NEGRO","Otro país","MUJER","0 a 4",18
62,"RIO NEGRO","Otro país","MUJER","5 a 9",37
