,Country Code,Year,Ingresos,Electricidad,Contaminación,Crecimiento PBI,Crecimiento PBI per cápita,Desempleo Hombre,Desempleo mujeres,Gasto PBI,Importaciones,Migracion neta,Desempleados con educación avanzada,Tasa de cambio,Pobreza,Mortalidad
10545,NAM,1999,,33.9963111877441,,3.3692784244549756,0.9090310389033363,,23.08,29.25255953232021,1610000000.0,6333.0,,6.10948416666667,,12.142
10546,NCL,1999,,100.0,,0.9001725191734948,-0.9976076430668286,,21.153,,1006000000.0,938.0,,111.966914110147,,5.2
10547,NER,1999,,7.32568216323853,,-0.2195625179166001,-3.564826076355928,,1.04,,410000000.0,-12054.0,,615.473349319164,,17.968
10548,NGA,1999,,44.9,,0.5841268945852249,-1.9411055441860015,,3.933,,8588000000.0,41275.0,,92.3381,,17.865
10549,NIC,1999,,72.2001266479492,,7.035970468468449,5.439379122794776,,7.674,12.682970801948182,1862000000.0,-40098.0,,11.80925,,5.539
10550,NLD,1999,,100.0,,5.034048151818354,4.3373744464788615,2.69,4.844,37.77341766418172,206162000000.0,26897.0,1.72,0.938283072395239,,8.9
10551,NOR,1999,,100.0,,2.0720471707587933,1.3754868020778162,3.26,3.234,35.05684729834192,34166000000.0,19147.0,2.2,7.79917166666667,,10.1
10552,NPL,1999,,25.3273544311523,,4.412573280413994,2.510432740411275,2.03,12.502,,1422000000.0,-122704.0,,68.2393708333333,,8.544
10553,NRU,1999,,99.3210067749023,,,,,,,,-217.0,,1.54995,,8.207
10554,NZL,1999,,100.0,,5.375364566316648,4.823085661520679,7.3,6.687,,14318000000.0,-8993.0,1.92,1.88961389919167,,7.33
10555,OED,1999,,99.47598739388373,,3.425876101664855,2.659021712942476,6.647715480763081,7.87701549505172,25.042695700812867,4485448000000.0,2167106.0,5.121760174270903,,,8.274743307874697
10556,OMN,1999,,100.0,,0.331495569608137,-1.0946902186214373,,8.116,,4801000000.0,-20097.0,,0.3845,,3.234
10557,OSS,1999,,,,,,,13.82188077718696,,33363937266.13542,22958.0,,,,11.145618234376741
10558,PAK,1999,,70.2653503417969,,3.6601327434872246,0.7390137048999037,3.85,0.412,18.994214156853147,10207000000.0,148403.0,,49.5006915833333,,9.023
10559,PAN,1999,,79.8859558105469,,3.917206588728277,1.8713251087441876,8.87,8.231,,3516000000.0,2341.0,,1.0,,4.836
10560,PER,1999,,74.078523,,1.4949106430883319,-0.18304568867212367,7.49,5.048,17.818131509075176,6823000000.0,-60881.0,8.55,3.38333333333333,,5.904
10561,PHL,1999,,71.8741709275167,,3.3464511839826656,0.9648507578826155,9.69,4.004,,32568000000.0,-59467.0,,39.0889833333333,,5.684
10562,PLW,1999,,97.8033752441406,,,,,,,84000000.0,415.0,,,,6.9
10563,PNG,1999,,6.42685508728027,,1.8555539940881687,-1.6387689309845257,,1.991,29.331120726761966,1188000000.0,42513.0,,2.5707725,,7.468
10564,POL,1999,,100.0,,4.654891851821247,4.66358144954404,11.55,13.17,38.704282982224655,45883000000.0,-24652.0,3.19,3.96710833333333,,9.9
10565,PRE,1999,,24.851309999294525,,4.211267447016638,1.3255597136201231,,4.501072981273999,,48614998002.1527,-156618.0,,,,14.99828877723248
10566,PRI,1999,,100.0,,5.38969992777254,4.863317331025499,13.52,9.451,,,-7546.0,,,,7.7
10567,PRK,1999,,,,,,,3.178,,1177000000.0,-3436.0,,,,10.567
10568,PRT,1999,,100.0,,3.906577440025785,3.3205092588992784,4.18,5.067,37.09034043833488,39974000000.0,49266.0,3.32,0.938283072395239,,10.6
10569,PRY,1999,,88.518177,,-1.36607971240079,-3.3792119057642083,4.88,6.111,,1906000000.0,-11357.0,3.15,3119.07333333333,,5.642
10570,PSE,1999,,98.6231536865234,,8.28042940371661,5.548624947776034,,8.186,,,-13857.0,,,,4.6
10571,PSS,1999,,57.04523782856611,,4.952098967833422,3.372592478989418,,3.6882085328689596,,1632633460.0760453,-17431.0,,,,6.041196663976861
10572,PST,1999,,99.99980185028544,,3.527241892183227,3.034421782184509,6.262651041952433,7.629612881444455,25.099203048818353,4457065000000.001,2599912.0,5.379748808670946,,,9.203417199272044
10573,PYF,1999,,100.0,,1.8905327874559248,0.26446851962707285,,13.336,,926000000.0,-455.0,,111.966914110147,,2.292
10574,QAT,1999,,100.0,,,,,3.249,,2500000000.0,22364.0,,3.64,,2.253
10575,ROU,1999,,100.0,,-0.3766607057589937,-0.2201505549029008,6.86,5.534,34.30534190514889,10417000000.0,-85301.0,2.75,1.53328375,,11.8
10576,RUS,1999,,100.0,,6.399914689735311,6.729502923350211,13.17,12.9,20.286100600354512,39537000000.0,518140.0,,24.6199,,14.6
10577,RWA,1999,,3.31557703018188,,4.351888325639578,3.1149485207017165,,12.804,,253000000.0,-97819.0,,333.941925,,17.121
10578,SAS,1999,,57.720279715532534,,7.5718969298203405,5.465050114497075,,7.142296009132143,15.45887163592376,74404999999.99998,-518744.0,,,,8.70094242413096
10579,SAU,1999,,100.0,,-3.7632852180933725,-6.223430445339616,3.69,8.319,,28011000000.0,24400.0,,3.75,,3.585
10580,SDN,1999,,30.7767562866211,,3.1040956154965187,0.62925959081781,,19.689,7.589582421470231,1415000000.0,-58808.0,,2.52550416666667,,10.337
10581,SEN,1999,,36.2,,6.283308250309872,3.849657260979569,,7.482,,1564000000.0,-44377.0,,615.473349319164,,11.39
10582,SGP,1999,,100.0,,5.718371757108372,4.876891841977525,4.64,5.199,14.772397053041827,111060000000.0,69080.0,,1.69495666666667,,4.5
10583,SLB,1999,,15.7,,-0.48573072799985084,-3.1167895541088626,,1.561,,110000000.0,-1478.0,,4.83814166666667,,5.957
10584,SLE,1999,,,,-1.979286873974587,-2.5305944515797876,,2.467,,81000000.0,-84926.0,,1.804195,,21.883
10585,SLV,1999,,79.129592,,2.1620337372297342,1.4934282612727827,8.4,4.861,14.236103818463999,4095000000.0,-98364.0,,8.755,,5.904
10586,SMR,1999,,100.0,,9.049360146252283,7.368437195959714,1.6,,,,289.0,,0.938283072395239,,
10587,SOM,1999,,,,,,,23.674,,,37548.0,,,,15.878
10588,SRB,1999,,100.0,,-9.424161606084397,-9.095703514128374,11.7,16.23,,,3950.0,,11.6615,,13.5
10589,SSA,1999,,30.03659941556603,,2.166141167669778,-0.44084657830369167,,6.279737509091857,,79907284098.89565,-558268.0,,,,14.915110151543223
10590,SSD,1999,,,,,,,13.115,,,70269.0,,,,20.606
10591,SSF,1999,,30.04700151576975,,2.165793976336033,-0.44110868894892974,,6.279737509091857,,80343283821.6506,-557894.0,,,,14.914136806536172
10592,SST,1999,,,,,,,12.961194635990129,,46462385898.69531,-33148.0,,,,9.925350621922165
10593,STP,1999,,,,,,,17.776,,38000000.0,-2274.0,,7.11895833333333,,9.522
10594,SUR,1999,,99.62406,,-1.400000470058103,-3.2252588266090925,9.89,20.4,,486000000.0,630.0,,0.834084264222251,,7.594
10595,SVK,1999,,100.0,,-0.1059149621216875,-0.20780803220826272,16.01,15.896,46.93224206681704,11318000000.0,-102.0,4.73,41.3628333333333,,9.7
10596,SVN,1999,,100.0,,5.332666571843703,5.2574534244538285,7.2,7.465,,10102000000.0,-1206.0,3.04,181.769193333333,,9.5
10597,SWE,1999,,100.0,,4.247184143675483,4.165978927774745,8.28,6.859,36.4229271528209,68580000000.0,26554.0,3.94,8.26242833333333,,10.7
10598,SWZ,1999,,,,2.9508752114854104,1.6152241580430058,,26.895,,1068000000.0,-6575.0,,6.10948416666667,,13.519
10599,SXM,1999,,100.0,,,,,,,,-657.0,,,,3.484
10600,SYC,1999,,93.6658096313477,,1.8720051089387937,-0.1094376965627788,,,41.75402721207039,434000000.0,374.0,,5.34258333333333,,7.0
10601,SYR,1999,,,,-3.553449871090038,-5.983591992310878,6.0,15.026,,3832000000.0,-18162.0,,11.225,,4.509
10602,TCA,1999,,94.0783767700195,,,,,,,,385.0,,,,4.212
10603,TCD,1999,,2.80621337890625,,-0.6828502172977409,-4.07692600748058,,0.394,,316000000.0,17174.0,,615.473349319164,,18.305
10604,TEA,1999,,,,6.382065499487794,5.241142453283061,,3.142569357457976,,366867727835.60504,-467789.0,,,,6.596074391694516
10605,TEC,1999,,99.71972914886629,,2.4651738644262196,2.4892292102420868,11.167333765178888,12.282227866652399,24.72961691634388,191714304898.5751,-647949.0,,,,11.368783965756668
10606,TGO,1999,,16.0729999542236,,2.481751435849162,-0.4580873373626986,,4.019,,597000000.0,11122.0,,615.473349319164,,12.044
10607,THA,1999,,,,4.572307751155421,3.404319497675928,2.99,2.943,19.549227884269698,50350000000.0,132804.0,,37.8136558333333,,5.822
10608,TJK,1999,,97.0,,3.699550716658507,3.15069190647111,,14.205,10.007583643122677,663000000.0,-124143.0,,1.23779166666667,,7.882
10609,TKM,1999,,,,16.499999497227066,14.699548324291385,,8.355,,1478000000.0,-9212.0,,5200.0,,7.166
10610,TLA,1999,,91.1616371546144,,0.39577268119637665,-1.1457251856313917,8.233768382067735,12.001289063437818,,322349999999.99994,-831172.0,,,,6.070615899641754
10611,TLS,1999,,,,,,,4.77,,,-8157.0,,1.0,,17.983
10612,TMN,1999,,,,4.561585099599114,2.5326115972616634,,17.296790303799995,,88072999999.99995,98231.0,,,,5.869079915903118
10613,TON,1999,,84.8288421630859,,3.7108809670907306,3.0610481246482237,,5.014,,73000000.0,-1646.0,,1.59913237242174,,6.789
10614,TSA,1999,,57.720279715532534,,7.5718969298203405,5.465050114497075,,7.142296009132142,15.458871635923764,74404999999.99998,-518744.0,,,,8.700942424130961
10615,TSS,1999,,30.04700151576975,,2.165793976336076,-0.4411086889488729,,6.279737509091857,,80343283821.6506,-557894.0,,,,14.914136806536176
10616,TTO,1999,,,,8.024817643500626,7.659243849312276,10.86,16.692,,2741000000.0,-6103.0,,6.2989,,7.287
10617,TUN,1999,,94.2,,6.054634478981583,4.8528165917752375,14.75,16.568,24.93661770001249,8474000000.0,-16316.0,,1.186225,,4.725
10618,TUR,1999,,,,-3.2631684059710437,-4.707525496282727,7.51,7.59,,40226000000.0,-109485.0,,0.418782916666667,,6.002
10619,TUV,1999,,,,-1.5638708239914223,-1.6251381243084495,,,,8000000.0,-163.0,,,,10.039
10620,TZA,1999,,8.0,,4.863863755170513,2.1371002737707414,,3.237,,1556000000.0,-11552.0,,744.759075,,13.688
10621,UGA,1999,,6.19963407516479,,8.053948376406964,4.61175716109355,,4.283,,1342000000.0,-39697.0,,1454.82716666667,,15.844
10622,UKR,1999,,100.0,,-0.200000000106499,0.7452712475604244,,11.317,25.170650557335826,11846000000.0,-78867.0,,4.13044166666667,,14.9
10623,UMC,1999,,,,3.5285818663560917,2.5051195395767962,,5.833536873184782,,756821804941.0503,-1242915.0,,,,7.1215403618120305
10624,URY,1999,,97.3951110839844,,-1.520945919920365,-2.0098928828545866,8.02,13.691,26.442379758773317,3357000000.0,-7439.0,6.8,11.3393,,9.165
10625,USA,1999,,100.0,,4.794499044675078,3.5979850181687283,4.11,4.345,18.104437854297917,1059440000000.0,1667953.0,2.12,1.0,,8.6
10626,UZB,1999,,99.5141143798828,,4.300000002855484,3.181779108726772,,18.445,,3110000000.0,-61969.0,,124.625,,5.4
10627,VCT,1999,,78.5148773193359,,2.7103107128915553,2.8634819293588833,,19.246,,201000000.0,-1661.0,,2.7,,7.013
10628,VEN,1999,,98.9,,-5.970458146409996,-7.787498607261668,,16.487,,14064000000.0,-1388.0,,0.605725,,4.982
10629,VGB,1999,,96.512077331543,,,,,,,,325.0,,,,4.778
10630,VIR,1999,,100.0,,,,,12.431,,,77.0,,,,5.3
10631,VNM,1999,,86.9944381713867,,4.773586880569795,3.4387809105466545,2.25,2.405,,11742000000.0,-31169.0,,13943.1666666667,,5.729
10632,VUT,1999,,19.1,,0.33729322189431343,-1.9881645534904209,,1.621,18.81594542248432,98000000.0,-734.0,,129.075,,5.835
10633,WLD,1999,,74.65785354301201,,3.5530276828661584,2.1427393549710274,,6.375035065184116,23.85631486102973,5876501476804.408,0.0,,,,8.585305389204759
10634,WSM,1999,,87.078727722168,,2.1854343739738766,1.1613984860918265,,5.44,,115000000.0,-3001.0,,3.013152,,5.206
10635,XKX,1999,,100.0,,,,,,,,-168911.0,,,,6.437
10636,YEM,1999,,47.9929466247559,,3.77553049612634,0.8743325874881407,12.48,8.169,,2008000000.0,-82761.0,,155.718333333333,,8.306
10637,ZAF,1999,,71.331787109375,,2.3999999974633823,1.2680708033705912,21.06,22.659,25.303351279667822,26696000000.0,-77647.0,,6.10948416666667,,9.738
10638,ZMB,1999,,18.5402450561523,,4.650189746374096,1.9439055436118622,,11.421,16.034202362089562,822000000.0,-18917.0,,2.38801916666667,,17.4
10639,ZWE,1999,,38.4,,-0.8178210330451066,-2.240737255184982,7.28,4.652,,2126000000.0,-73419.0,,0.0383447102054205,,16.301
10640,ABW,2000,,91.6603980031457,,7.616589113077225,4.918353851086749,6.5,,,2582000000.0,1235.0,,1.79,,6.335
10641,AFE,2000,,19.95730161732527,100.0,3.353760227859297,0.7507838889975176,,7.140192645150864,,57528056496.587296,-564510.0,,,,13.77569809337281
10642,AFG,2000,,4.44689083099365,100.0,,,,10.617,,1176000000.0,-1007135.0,,47.3575747311828,,12.096
10643,AFW,2000,,34.13797075031583,100.0,3.732687369989577,0.9567800298033688,,4.711203808510853,,24829999999.999996,-22651.0,,,,15.562004323077014
10644,AGO,2000,,24.2388648986816,100.0,3.054624234307852,-0.2349456327227557,,3.365,21.830019409574533,3040000000.0,53527.0,,10.0405441666667,,18.287
10645,ALB,2000,,99.4308547973633,100.0,6.946216592442539,7.630022439370194,14.9,18.541,,1091000000.0,-63610.0,,143.709416666667,,5.798
10646,AND,2000,,100.0,99.957431968077,3.528362361223884,2.836053539890699,,,,,146.0,,,,
10647,ARB,2000,,81.10885148887415,100.0,6.567083351983754,4.185471896170469,,17.894384164978913,,166970046265.95175,-4273.0,,,,6.325063723649429
10648,ARE,2000,,100.0,100.0,10.852704212598567,4.836129645104606,2.18,2.716,,35009000000.0,131735.0,,3.6725,,2.107
10649,ARG,2000,,95.6804733276367,99.5499711446191,-0.7889989390569099,-1.9069874983516684,14.05,16.359,16.83288837673676,25154000000.0,-22770.0,,0.9995,,7.6
10650,ARM,2000,,98.9,100.0,5.9000000031209225,7.153578184537636,,14.375,,882000000.0,-51873.0,,539.525833333333,,8.27
10651,ASM,2000,,,100.0,,,4.88,,,506000000.0,-1158.0,,,,
10652,ATG,2000,,97.6731262207031,100.0,6.20343125361191,4.4573112860287125,,,,407000000.0,271.0,,2.7,,6.587
10653,AUS,2000,,100.0,33.8320687954829,3.9011713713596805,2.7188293696713117,6.46,6.056,24.047511175546695,71529000000.0,109375.0,3.65,1.72482666666667,,6.7
10654,AUT,2000,,100.0,98.6784258759277,3.3757221470847867,3.1274366501477147,4.76,4.595,46.26378843937694,72394000000.0,17531.0,2.24,1.08270508132601,,9.6
10655,AZE,2000,,98.9082224496759,100.0,11.099999143434601,10.191029267481639,10.89,12.7,,1172000000.0,15938.0,,0.89483075,,5.8
10656,BDI,2000,,2.53827786445618,100.0,-0.8568640584241507,-2.860565879764863,,2.369,,148000000.0,-40114.0,,720.673333333333,,15.907
10657,BEL,2000,,100.0,99.2754155655164,3.7166793842087458,3.4654525713040414,5.31,8.282,42.63485250592488,177511000000.0,32262.0,2.66,1.08270508132601,,10.2
10658,BEN,2000,,21.534330368042,100.0,5.857714205432686,2.6896473790017694,,0.455,,613000000.0,3337.0,,710.207977031373,,11.964
10659,BFA,2000,,9.10153102874756,100.0,1.8884738890652528,-1.1068508280879144,,2.875,,611000000.0,3880.0,,710.207977031367,,15.314
10660,BGD,2000,,32.0,100.0,5.293294718925324,3.30590093463195,3.24,3.331,,8883000000.0,-424718.0,,52.1416666666667,48.9,6.855
10661,BGR,2000,,88.0919570922852,99.9619335362535,4.587225341648818,5.105055619826587,16.57,15.819,,6544000000.0,-11295.0,6.7,2.123275,,14.1
10662,BHR,2000,,100.0,100.0,5.300070056008835,2.442157460587893,,3.648,20.74450134256746,4633000000.0,6264.0,,0.376,,2.595
10663,BHS,2000,,100.0,100.0,4.149234045773326,2.6296820638738865,,8.231,10.259432648174265,2074000000.0,843.0,,1.0,,5.706
10664,BIH,2000,,98.9991836547852,100.0,12.765469457888258,12.054882547568965,,30.12,,3107000000.0,8141.0,,2.12285951185833,,8.358
10665,BLR,2000,,88.9983749389648,100.0,5.800003440074519,6.299636447990025,1.7,9.79,25.34016510105323,8646000000.0,-10419.0,,0.087675,41.9,13.5
10666,BLZ,2000,,79.0,100.0,13.0057803468208,9.398992859814854,,17.989,13.32307347670251,524000000.0,1678.0,,2.0,,5.858
10667,BMU,2000,,100.0,100.0,9.317156410860832,8.348324206161877,3.13,,,720000000.0,-67.0,1.73,1.0,,8.0
10668,BOL,2000,,69.963045,100.0,2.507810808994833,0.6753611250432243,3.58,2.545,20.553649005340556,1830000000.0,-17675.0,11.4,6.18354166666667,,9.826
10669,BRA,2000,,94.4314117431641,90.7914047732454,4.3879494474561795,2.9709107810716517,,13.777,,58643000000.0,-1761.0,,1.82942312207561,,6.399
10670,BRB,2000,,100.0,100.0,4.447189623224219,4.2549945127736635,7.49,11.402,,1156000000.0,-833.0,,2.0,,9.47
10671,BRN,2000,,100.0,0.0,2.8494218578272665,0.7300694509954724,,7.134,,1107000000.0,1660.0,,1.72396333333333,,3.331
10672,BTN,2000,,31.15,100.0,3.355068284740213,0.5006930092860102,,2.27,19.85015666394739,175000000.0,6069.0,,44.941605,,8.368
10673,BWA,2000,,26.5161628723145,100.0,1.9876958337855228,-0.10445789094487168,14.76,17.264,,2081000000.0,7970.0,,5.10224166666667,,13.128
10674,CAF,2000,,6.0,100.0,-2.489432440288738,-5.182200263604429,,5.812,,117000000.0,8082.0,,710.207977031367,,17.325
10675,CAN,2000,,100.0,11.021317490341,5.1776356682411375,4.202682574408371,6.94,6.695,18.77451826885087,244786000000.0,201617.0,4.7,1.485394095,,7.1
10676,CEB,2000,,97.92606814476333,98.75477889573445,3.956984594555024,4.544721920603223,11.937604258537187,12.980033114105536,38.79875849512111,177371999999.99997,123701.0,5.377196232671104,,,11.006923362519473
10677,CHE,2000,,100.0,92.7305802837176,3.958719719335164,3.3761572949790235,2.29,3.124,18.516531788551962,82521000000.0,24066.0,1.37,1.6888425,,8.7
10678,CHI,2000,,100.0,,,,,6.743,,,60.0,,,,8.93287269624104
10679,CHL,2000,,97.938687,99.2449699760891,4.971621488297103,3.7723569772641667,9.45,12.481,20.13868050491823,18507000000.0,5790.0,3.21,539.5875,36.0,4.959
10680,CHN,2000,,96.7450561523438,99.999996120588,8.490093405751907,7.638597676032944,,2.835,,225094000000.0,-549792.0,,8.27850416666667,49.8,6.45
10681,CIV,2000,,48.7320251464844,100.0,-0.2657894639433067,-2.9597108993173293,,4.815,,2482000000.0,-63877.0,,710.207977031367,,14.291
10682,CMR,2000,,41.0,100.0,3.832417795322371,1.1311267516316263,,6.668,,1489000000.0,-21221.0,,710.207977031367,,13.426
10683,COD,2000,,6.7,100.0,-6.910927316521011,-9.570694324254106,,2.378,,683000000.0,-48028.0,,21.8183333273501,,14.637
10684,COG,2000,,29.4200820922852,100.0,7.575980395264196,3.547205815897513,,21.228,,465000000.0,79780.0,,710.207977031367,,12.204
10685,COL,2000,,95.2,99.7168335535248,2.924861483145918,1.2710826278582061,16.94,25.153,16.933142873436754,11539000000.0,-31116.0,,2087.91833333333,,5.351
10686,COM,2000,,39.7925910949707,100.0,10.847878616072038,8.717689838401668,,5.002,,43000000.0,-2971.0,,532.65598277353,,10.51
10687,CPV,2000,,58.5601921081543,100.0,14.284868832122541,12.134098383594932,,11.726,,230000000.0,-2722.0,,115.876551583333,,5.844
10688,CRI,2000,,96.94,99.999999999712,3.8687180881864265,1.8388735632559587,,6.641,22.0341229169995,6389000000.0,13590.0,2.21,308.186666666667,,3.995
10689,CSS,2000,,86.85892455550855,100.0,3.765540815936916,3.0286667640412475,,12.089966278840642,,12970000000.000004,-38012.0,,,,7.08757362672723
10690,CUB,2000,,97.0,99.9999999999807,5.914760174048595,5.57432164122072,3.81,8.407,,4843000000.0,-24942.0,,,,7.244
10691,CUW,2000,,99.9613265991211,,,,,,,,-2632.0,,,,8.084
10692,CYM,2000,,100.0,,,,,,,,1020.0,,0.83333,,3.4
10693,CYP,2000,,100.0,100.0,5.965310314885542,4.84415598419497,2.85,7.487,54.30604692763746,3846000000.0,11577.0,1.25,0.622409116666667,,7.458
10694,CZE,2000,,100.0,99.9673515864133,4.001028635029442,4.293071465151783,7.33,10.54,33.588387659667376,31974000000.0,4195.0,6.27,38.5984166666667,,10.6
10695,DEU,2000,,100.0,99.4071861879019,2.9125029636670803,2.7732212509140197,7.64,8.272,31.313220393629482,497197000000.0,60905.0,4.26,1.08270508132601,,10.2
10696,DJI,2000,,55.9571800231934,100.0,,,,37.687,,207000000.0,5627.0,,177.721,,10.831
10697,DMA,2000,,81.0543365478516,100.0,2.3402193206939046,2.867298552849178,,,,148000000.0,-994.0,,2.7,,9.141
10698,DNK,2000,,100.0,97.9660948944068,3.7468625954019785,3.400684546107385,4.04,4.975,36.79341075333687,45557000000.0,12536.0,2.59,8.08314416666667,,10.9
10699,DOM,2000,,88.764932,100.0,4.6617622800145995,3.0758422769384737,4.17,10.796,10.987585518563812,9479000000.0,-30231.0,5.34,16.1814576782866,,6.169
10700,DZA,2000,,98.6400299072266,100.0,3.799999999697647,2.3545802689438347,29.78,29.718,,9171000000.0,-18994.0,,75.2597916666667,,5.037
10701,EAP,2000,,91.19057929614348,99.59836237437386,7.635911393997446,6.570048227471574,,3.105274950938528,,475144088788.51807,-721102.0,,,,6.64134846311658
10702,EAR,2000,,67.56661110122364,99.73970197865893,4.40400457519263,2.4717437006666216,4.958441915898181,7.9094654125806905,,656852512124.9229,-1113011.0,,,,7.976854756197723
10703,EAS,2000,,92.10959640467497,98.32724134877206,5.390822381307501,4.4051366372103615,,3.2180429133660273,,1596814099776.6184,-512945.0,,,,6.65323421043453
10704,ECA,2000,,98.28507975003286,98.22192579295084,8.423437394061523,8.39434632546012,9.677183012867303,11.218792300941026,,154862316003.55865,-203529.0,,,,11.74460397045108
10705,ECS,2000,,99.11700173393658,93.98694202590882,4.327044617827866,4.213669126487957,8.51638886450632,10.69712203526653,34.45710082378148,2784708581279.1772,778557.0,,,,10.692265874886267
10706,ECU,2000,,93.6975250244141,99.9858101216086,1.0918015643575956,-0.6252409126547605,3.84,6.458,,3721000000.0,-41899.0,4.6,1.0,,5.007
10707,EGY,2000,,97.7,100.0,6.370003834231781,4.1888659842760205,5.06,22.786,,14578000000.0,-2815.0,,3.47205,,6.384
10708,EMU,2000,,99.99347162190365,92.03704897424535,3.865162689867404,3.5249623050805923,7.886437854311187,11.450034310817571,37.90736009377422,1913279999999.9995,552337.0,6.246823642089335,1.08270508132602,,9.60446886901185
10709,ERI,2000,,29.2596969604492,100.0,-3.1419859025163817,-4.615491589049213,,6.125,,471000000.0,-33196.0,,9.625,,11.084
10710,ESP,2000,,100.0,75.0308004263397,5.245943823778035,4.776400785309903,9.48,20.356,,156143000000.0,175213.0,10.85,1.08270508132601,,8.9
10711,EST,2000,,100.0,5.02580753807447,10.087634440695112,9.556418469324825,15.02,11.608,33.35577467595755,5052000000.0,-3230.0,5.09,16.9686366666667,,13.2
10712,ETH,2000,,12.7,100.0,6.073217479579569,2.980694097503232,,4.704,,1260000000.0,-49892.0,,8.21725833333333,,14.758
10713,EUU,2000,,99.47614452238436,92.05023184441303,3.900841643099966,3.776524829946439,8.518102170308378,11.497381816926714,37.710440614847705,2172470999999.9995,773989.0,5.898599931879924,,,9.94636783647683
10714,FCS,2000,,40.59829730216953,99.99999999999902,5.441481551780171,3.1214988288047323,,5.816287361703017,,89347035146.57259,-1462769.0,,,,13.305535353872267
10715,FIN,2000,,100.0,0.0,5.773362458481699,5.553997852842343,10.35,11.989,33.90671494114715,34443000000.0,2428.0,5.21,1.08270508132601,,9.5
10716,FJI,2000,,76.7800521850586,100.0,-1.6999984160551094,-2.772962329230012,,6.169,,830000000.0,-6081.0,,2.128625,,6.457
10717,FRA,2000,,100.0,99.3734142385658,3.9236692270406337,3.2123848475593064,8.54,12.195,44.132900036183244,338940000000.0,102857.0,5.55,1.08270508132601,,8.9
10718,FRO,2000,,100.0,,,,,,,533000000.0,332.0,,8.08314416666667,,7.7
10719,FSM,2000,,46.0,100.0,4.833903786171106,4.67436638413858,,,,107000000.0,-2688.0,,1.0,,4.953
10720,GAB,2000,,73.6,100.0,-1.8829663976089677,-4.362686955235645,,20.191,,950000000.0,3086.0,,710.207977031367,,10.002
10721,GBR,2000,,100.0,88.2474263818387,4.0926534775365155,3.721393156103318,6.14,4.861,34.15541850604327,339643000000.0,161157.0,2.45,0.660930833333333,,10.3
10722,GEO,2000,,99.8350296020508,100.0,1.8383410661422062,3.838100069249137,11.1,10.503,15.07835382502358,709000000.0,-135044.0,,1.97616666666667,,11.188
10723,GHA,2000,,43.7,100.0,3.7000000816440775,1.1229323444512858,10.18,10.737,,2973000000.0,-4208.0,11.23,0.544919175868766,,9.922
10724,GIB,2000,,99.9392471313477,,,,,,,,-147.0,,0.660930833333333,,6.637
10725,GIN,2000,,15.1557931900024,100.0,2.5030605615604173,0.5104089143592319,,3.588,,612000000.0,-77558.0,,1746.86991666667,,14.804
10726,GMB,2000,,34.3,100.0,5.500000216329553,2.48810279380524,,11.172,,187000000.0,-3676.0,,12.7876250950944,,11.841
10727,GNB,2000,,,100.0,5.426987366867692,3.339174144394903,,2.832,,59000000.0,-6971.0,,710.207977031367,,15.956
10728,GNQ,2000,,64.8255920410156,100.0,18.21377995696743,13.045334473175615,,8.647,,451000000.0,15352.0,,710.207977031367,,13.738
10729,GRC,2000,,100.0,100.0,3.9197707172895093,3.49556356069931,7.41,17.149,42.84684399860568,33480000000.0,35798.0,8.46,365.398560833333,,9.7
10730,GRD,2000,,85.9634017944336,100.0,4.887952136505618,4.293373585877021,,,,239000000.0,-586.0,,2.7,,7.131
10731,GRL,2000,,100.0,100.0,7.101596881816192,6.911024645371683,11.98,,,365000000.0,-264.0,,8.08314416666667,,8.0
10732,GTM,2000,,73.318205,100.0,3.6088687174875957,1.117529132418042,,3.394,10.939995514849462,5171000000.0,-66153.0,,7.76315916666667,56.0,6.19
10733,GUM,2000,,100.0,100.0,,,,13.113,,,-1566.0,,,,4.663
10734,GUY,2000,,74.5858535766602,100.0,-1.3638039026187272,-1.4985586626453795,,15.299,,573000000.0,-13176.0,,182.43,,7.399
10735,HIC,2000,,99.76339173997671,76.05839893061575,4.125883345215129,3.492656260771014,6.103884611051559,7.154573207722677,25.04926629453676,5438146465494.779,3033492.0,4.6930378200061735,,,8.490477412654338
10736,HKG,2000,,100.0,,7.6634671408886845,6.718483970934884,5.56,4.011,,214042000000.0,60719.0,,7.79116666666667,,5.1
10737,HND,2000,,67.4230499267578,100.0,7.291288158696176,4.400412323485341,,3.874,,3988000000.0,-10762.0,,14.840625,,5.141
10738,HPC,2000,,17.86663733371143,99.99928808019352,2.9787621113389378,0.24897555650031222,,5.184616745698464,,36227242354.45203,-1651682.0,,,,13.709728627641887
10739,HRV,2000,,100.0,100.0,2.9587982196064786,3.979445429024622,15.02,17.329,47.4052116103184,7887000000.0,-50791.0,,8.27766641666667,,11.2
10740,HTI,2000,,33.7,100.0,0.8700592594248917,-0.9552535814379723,,9.697,,1036000000.0,-27098.0,,21.1706666666667,,10.341
10741,HUN,2000,,100.0,100.0,4.47919473197571,4.750947823125088,7.19,5.786,41.357133700769104,32172000000.0,15478.0,1.42,282.179166666667,,13.3
10742,IBD,2000,,84.52408606621178,99.2232428277918,5.898968855683677,4.624441148832233,,6.370174611261325,,1231621728053.9958,-1086373.0,,,,7.612171883290236
